trade_date,exchange,symbol,n_rows,first_timestamp,last_timestamp,duration_seconds,mean_snapshot_interval_ms,p50_snapshot_interval_ms,p95_snapshot_interval_ms,p99_snapshot_interval_ms,n_duplicate_timestamps,n_duplicate_sequence_numbers,n_non_monotonic_sequence,n_missing_values_by_column,n_crossed_book_rows,n_zero_or_negative_price_rows,n_zero_or_negative_size_rows,spread_mean,spread_p50,spread_p95,depth_top10_mean,depth_top10_p50,depth_top10_p95,file_size_mb
2024-07-28,BINANCE,ETH-USDT,285091,2024-07-28 00:00:03.355000064+00:00,2024-07-28 23:59:58.428999936+00:00,86395.073999,303.04491213256165,200.0,800.0,1001.000192,0,0,0,{},0,0,0,0.01007368415594101,0.010009765625,0.010009765625,86.173095703125,81.59639739990234,130.17430114746094,1226.9366
2024-08-01,BINANCE,ETH-USDT,281672,2024-08-01 00:00:01.072999936+00:00,2024-08-01 23:59:59.785000192+00:00,86398.712,306.73627033047774,200.0,800.000256,1031.1000319988707,0,0,0,{},0,0,0,0.010120141319930553,0.010009765625,0.010009765625,92.18590545654297,88.43444442749023,138.3843460083008,1434.8902
2024-08-02,BINANCE,ETH-USDT,283401,2024-08-02 00:00:04.487000064+00:00,2024-08-02 23:59:59.665999872+00:00,86395.178999,304.85243119198304,200.0,800.99968,1099.999744,0,0,0,{},0,0,0,0.010318934917449951,0.010009765625,0.010009765625,94.44400024414062,88.42139434814453,141.19239807128906,1434.8902
2024-08-03,BINANCE,ETH-USDT,269739,2024-08-03 00:00:04.268000+00:00,2024-08-03 23:59:59.956000+00:00,86395.688,320.2948342465652,200.0,801.0001920000001,1100.999936,0,0,0,{},0,0,0,0.010189177468419075,0.010009765625,0.010009765625,100.34535217285156,95.97919464111328,152.68295440673825,1434.8902
2024-08-04,BINANCE,ETH-USDT,267167,2024-08-04 00:00:09.260000+00:00,2024-08-04 23:59:59.375000064+00:00,86390.115,323.3574444355345,200.0,801.0001920000001,1100.999936,0,0,0,{},0,0,0,0.010550354607403278,0.010009765625,0.010009765625,73.54035949707031,68.33380126953125,115.67528076171874,1434.8902
2024-08-05,BINANCE,ETH-USDT,238032,2024-08-05 00:00:03.676999936+00:00,2024-08-05 23:59:59.616000+00:00,86395.939,362.96087064316833,200.0,1001.000192,1400.99968,0,0,0,{},0,0,0,0.035718902945518494,0.010009765625,0.010009765625,59.933963775634766,53.95779991149902,90.86357116699214,1434.8902
2024-08-06,BINANCE,ETH-USDT,254600,2024-08-06 00:00:02.617000192+00:00,2024-08-06 23:59:59.987000064+00:00,86397.369999,339.3468552503034,200.0,900.0,1101.0001920000002,0,0,0,{},0,0,0,0.010506870225071907,0.010009765625,0.010009765625,77.46554565429688,69.00149536132812,125.23922653198242,1434.8902
2024-08-07,BINANCE,ETH-USDT,276322,2024-08-07 00:00:07.491000064+00:00,2024-08-07 23:59:58.747000064+00:00,86391.256,312.6481736820582,200.0,801.0001920000001,1100.999936,0,0,0,{},0,0,0,0.010426872409880161,0.010009765625,0.010009765625,81.86615753173828,76.50830459594727,122.89259796142578,1434.8902
2024-07-29,BINANCE,ETH-USDT,273760,2024-07-29 00:00:05.832999936+00:00,2024-07-29 23:59:59.801000192+00:00,86393.968,315.5840282885896,200.0,800.9999359999999,1100.0,0,0,0,{},0,0,0,0.010290547274053097,0.010009765625,0.010009765625,108.33219909667969,89.60031127929688,153.85337448120112,1226.9366
2024-07-30,BINANCE,ETH-USDT,296977,2024-07-30 00:00:06.304000+00:00,2024-07-30 23:59:59.620000+00:00,86393.316,290.9100937449491,200.0,701.000192,1000.99968,0,0,0,{},0,0,0,0.010147342458367348,0.010009765625,0.010009765625,94.44847106933594,87.66600036621094,138.7507293701172,1226.9366
